No,year,month,day,hour,season,PM_Jingan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
34884,2013,12,24,11,4,130,-1,56.72,1033,7,NE,4,0,0
34885,2013,12,24,12,4,99,-2,49.22,1032,8,NE,8,0,0
34886,2013,12,24,13,4,114,-2,49.22,1031,8,NE,13,0,0
34887,2013,12,24,14,4,120,-4,42.4,1031,8,NE,18,0,0
34888,2013,12,24,15,4,122,-5,39.32,1031,8,NE,23,0,0
34889,2013,12,24,16,4,119,-5,42.1,1031,7,NE,27,0,0
34890,2013,12,24,17,4,151,-5,45.1,1032,6,NE,31,0,0
34891,2013,12,24,18,4,185,-4,52.13,1032,5,NE,34,0,0
34892,2013,12,24,19,4,172,-3,52.41,1032,6,NE,37,0,0
34893,2013,12,24,20,4,152,-1,60.76,1031,6,NE,41,0,0
34894,2013,12,24,21,4,147,-1,60.76,1031,6,NE,44,0,0
34895,2013,12,24,22,4,140,-1,65.13,1032,5,NE,46,0,0
34898,2013,12,25,1,4,172,0,75.14,1032,4,NW,4,0,0
34899,2013,12,25,2,4,164,-1,80.49,1031,2,NW,6,0,0
34900,2013,12,25,3,4,141,0,80.63,1030,3,NW,9,0,0
34901,2013,12,25,4,4,123,-1,80.49,1030,2,NW,11,0,0
34902,2013,12,25,5,4,123,-1,80.49,1029,2,NE,2,0,0
34903,2013,12,25,6,4,117,-1,80.49,1029,2,cv,0,0,0
34904,2013,12,25,7,4,112,-1,80.49,1029,2,NW,2,0,0
34905,2013,12,25,8,4,101,1,80.78,1029,4,NE,1,0,0
34906,2013,12,25,9,4,105,1,75.32,1031,5,NW,4,0,0
34907,2013,12,25,10,4,104,-1,56.72,1030,7,NE,3,0,0
34908,2013,12,25,11,4,96,-1,52.98,1030,8,NE,7,0,0
34909,2013,12,25,12,4,95,-1,49.51,1028,9,NE,11,0,0
34910,2013,12,25,13,4,92,-1,49.51,1027,9,NE,14,0,0
34911,2013,12,25,14,4,89,-2,46,1027,9,NE,17,0,0
34912,2013,12,25,15,4,92,-3,42.71,1026,9,NE,19,0,0
34913,2013,12,25,16,4,95,-3,45.7,1026,8,NE,21,0,0
34914,2013,12,25,17,4,104,-3,48.93,1027,7,NW,2,0,0
34915,2013,12,25,18,4,117,-2,52.7,1027,7,NE,3,0,0
34916,2013,12,25,19,4,113,-4,48.63,1027,6,NE,5,0,0
34917,2013,12,25,20,4,101,-6,41.79,1027,6,NE,7,0,0
34918,2013,12,25,21,4,104,-5,45.1,1027,6,NE,10,0,0
34919,2013,12,25,22,4,93,-4,48.63,1026,6,NE,12,0,0
34920,2013,12,25,23,4,90,-2,60.51,1027,5,SW,1,0,0
34921,2013,12,26,0,4,97,-1,65.13,1027,5,NW,1,0,0
34922,2013,12,26,1,4,100,0,70.06,1027,5,NW,4,0,0
34923,2013,12,26,2,4,132,-1,65.13,1027,5,NW,7,0,0
34924,2013,12,26,3,4,156,-1,69.85,1026,4,NW,11,0,0
34925,2013,12,26,4,4,202,-1,69.85,1025,4,NW,15,0,0
34926,2013,12,26,5,4,291,-2,69.64,1025,3,SW,2,0,0
34927,2013,12,26,6,4,323,-2,69.64,1026,3,NW,2,0,0
34928,2013,12,26,7,4,334,-2,69.64,1026,3,SW,2,0,0
34929,2013,12,26,8,4,371,-1,69.85,1027,4,NW,4,0,0
34930,2013,12,26,9,4,376,-1,65.13,1027,5,NW,8,0,0
34931,2013,12,26,10,4,399,-2,56.45,1027,6,NW,14,0,0
34932,2013,12,26,11,4,368,-3,48.93,1027,7,NW,19,0,0
34933,2013,12,26,12,4,351,-3,48.93,1025,7,NW,25,0,0
34934,2013,12,26,13,4,365,-3,48.93,1025,7,NW,32,0,0
34935,2013,12,26,14,4,396,-1,56.72,1025,7,NW,39,0,0
34936,2013,12,26,15,4,382,0,65.36,1025,6,NW,45,0,0
34938,2013,12,26,17,4,185,-2,56.45,1026,6,NE,6,0,0
34939,2013,12,26,18,4,113,-3,56.18,1027,5,NW,7,0,0
34940,2013,12,26,19,4,79,-4,55.91,1027,4,NE,6,0,0
34941,2013,12,26,20,4,72,-8,47.44,1028,2,NE,15,0,0
34942,2013,12,26,21,4,55,-10,43.57,1030,1,NW,6,0,0
34943,2013,12,26,22,4,38,-9,47.14,1030,1,NW,13,0,0
34947,2013,12,27,2,4,43,-9,50.68,1031,0,NW,42,0,0
34948,2013,12,27,3,4,40,-9,54.51,1030,-1,NW,48,0,0
34949,2013,12,27,4,4,44,-8,58.95,1031,-1,NW,54,0,0
34950,2013,12,27,5,4,47,-8,63.45,1030,-2,NW,61,0,0
34951,2013,12,27,6,4,37,-8,63.45,1031,-2,NW,68,0,0
34952,2013,12,27,7,4,40,-9,58.68,1031,-2,NW,75,0,0
34954,2013,12,27,9,4,56,-10,46.84,1032,0,NW,90,0,0
34955,2013,12,27,10,4,57,-10,40.55,1033,2,NW,97,0,0
34956,2013,12,27,11,4,50,-10,40.55,1032,2,NW,104,0,0
34957,2013,12,27,12,4,48,-10,37.77,1031,3,NW,111,0,0
34958,2013,12,27,13,4,51,-10,35.19,1030,4,NW,117,0,0
34959,2013,12,27,14,4,46,-10,37.77,1029,3,NW,123,0,0
34960,2013,12,27,15,4,46,-10,37.77,1029,3,NW,129,0,0
34961,2013,12,27,16,4,50,-10,37.77,1029,3,NW,135,0,0
34962,2013,12,27,17,4,51,-11,37.45,1029,2,NW,140,0,0
34963,2013,12,27,18,4,52,-10,43.57,1029,1,NW,144,0,0
34964,2013,12,27,19,4,61,-10,43.57,1029,1,NW,148,0,0
34965,2013,12,27,20,4,68,-10,43.57,1029,1,NW,152,0,0
34966,2013,12,27,21,4,74,-9,50.68,1029,0,NW,156,0,0
34967,2013,12,27,22,4,99,-9,50.68,1029,0,NW,160,0,0
34968,2013,12,27,23,4,100,-10,50.38,1029,-1,NW,163,0,0
34969,2013,12,28,0,4,98,-9,54.51,1029,-1,NW,166,0,0
34970,2013,12,28,1,4,95,-9,54.51,1029,-1,NW,169,0,0
34971,2013,12,28,2,4,93,-9,54.51,1029,-1,NW,172,0,0
34972,2013,12,28,3,4,91,-9,58.68,1029,-2,NW,175,0,0
34973,2013,12,28,4,4,94,-9,58.68,1028,-2,NW,177,0,0
34974,2013,12,28,5,4,99,-9,63.2,1028,-3,NW,179,0,0
34975,2013,12,28,6,4,92,-9,58.68,1028,-2,NW,182,0,0
34976,2013,12,28,7,4,101,-10,54.23,1028,-2,NW,186,0,0
34977,2013,12,28,8,4,95,-9,54.51,1029,-1,NW,190,0,0
34978,2013,12,28,9,4,106,-10,46.84,1029,0,NW,194,0,0
34979,2013,12,28,10,4,102,-11,37.45,1029,2,NW,199,0,0
34980,2013,12,28,11,4,103,-13,29.69,1029,3,NW,204,0,0
34982,2013,12,28,13,4,68,-15,21.89,1027,5,NW,214,0,0
34984,2013,12,28,15,4,73,-14,23.77,1026,5,NW,223,0,0
34985,2013,12,28,16,4,95,-14,23.77,1026,5,NW,228,0,0
34986,2013,12,28,17,4,99,-13,29.69,1027,3,NW,231,0,0
34987,2013,12,28,18,4,109,-12,32.19,1027,3,NW,234,0,0
34988,2013,12,28,19,4,113,-11,37.45,1027,2,NW,236,0,0
34989,2013,12,28,20,4,146,-10,43.57,1028,1,NW,238,0,0
34990,2013,12,28,21,4,142,-10,40.55,1028,2,NW,241,0,0
34991,2013,12,28,22,4,149,-8,54.8,1028,0,NW,243,0,0
34993,2013,12,29,0,4,137,-7,68.56,1028,-2,SW,3,0,0
34994,2013,12,29,1,4,127,-7,68.56,1028,-2,SW,4,0,0
34995,2013,12,29,2,4,127,-6,74.03,1028,-2,SW,6,0,0
34996,2013,12,29,3,4,119,-6,74.03,1028,-2,NW,1,0,0
34997,2013,12,29,4,4,122,-7,59.21,1027,0,NW,7,0,0
34998,2013,12,29,5,4,131,-7,63.69,1027,-1,NW,11,0,0
34999,2013,12,29,6,4,152,-7,68.56,1028,-2,SW,1,0,0
35000,2013,12,29,7,4,155,-7,68.56,1028,-2,SW,2,0,0
35001,2013,12,29,8,4,173,-6,68.78,1029,-1,NW,2,0,0
35002,2013,12,29,9,4,179,-6,59.48,1029,1,SW,3,0,0
35003,2013,12,29,10,4,204,-8,44.19,1029,3,NW,3,0,0
35004,2013,12,29,11,4,191,-11,32.5,1028,4,NW,6,0,0
35005,2013,12,29,12,4,156,-12,27.97,1027,5,NW,11,0,0
35006,2013,12,29,13,4,106,-15,20.42,1026,6,NW,16,0,0
35007,2013,12,29,14,4,96,-16,18.79,1026,6,NW,21,0,0
35008,2013,12,29,15,4,100,-15,20.42,1025,6,NW,26,0,0
35009,2013,12,29,16,4,120,-16,18.79,1025,6,NW,30,0,0
35010,2013,12,29,17,4,108,-15,21.89,1025,5,NW,33,0,0
35011,2013,12,29,18,4,125,-12,30,1026,4,NW,35,0,0
35012,2013,12,29,19,4,132,-12,32.19,1026,3,SW,2,0,0
35013,2013,12,29,20,4,167,-11,40.24,1026,1,SW,4,0,0
35014,2013,12,29,21,4,162,-12,34.56,1026,2,SW,6,0,0
35015,2013,12,29,22,4,169,-11,37.45,1025,2,SW,7,0,0
35016,2013,12,29,23,4,158,-10,43.57,1025,1,cv,0,0,0
35017,2013,12,30,0,4,159,-7,63.69,1025,-1,cv,1,0,0
35018,2013,12,30,1,4,130,-7,68.56,1025,-2,SW,2,0,0
35019,2013,12,30,2,4,126,-7,68.56,1025,-2,SW,3,0,0
35020,2013,12,30,3,4,119,-7,68.56,1025,-2,cv,0,0,0
35021,2013,12,30,4,4,138,-7,68.56,1024,-2,cv,0,0,0
35022,2013,12,30,5,4,125,-7,68.56,1024,-2,cv,0,0,0
35023,2013,12,30,6,4,138,-7,68.56,1024,-2,cv,0,0,0
35024,2013,12,30,7,4,139,-7,73.84,1025,-3,SW,2,0,0
35025,2013,12,30,8,4,164,-7,55.08,1025,1,SW,4,0,0
35027,2013,12,30,10,4,123,-8,35.82,1024,6,SW,11,0,0
35028,2013,12,30,11,4,135,-10,26.69,1024,8,SW,15,0,0
35029,2013,12,30,12,4,122,-11,23.04,1023,9,NW,5,0,0
35030,2013,12,30,13,4,97,-11,21.54,1021,10,NW,10,0,0
35031,2013,12,30,14,4,102,-11,21.54,1021,10,NW,16,0,0
35032,2013,12,30,15,4,88,-13,18.33,1021,10,NW,22,0,0
35034,2013,12,30,17,4,75,-11,23.04,1021,9,SW,8,0,0
35035,2013,12,30,18,4,85,-11,24.65,1022,8,SW,11,0,0
35036,2013,12,30,19,4,77,-9,33.12,1022,6,SW,14,0,0
35037,2013,12,30,20,4,102,-9,33.12,1022,6,SW,16,0,0
35038,2013,12,30,21,4,98,-8,38.39,1023,5,SW,18,0,0
35039,2013,12,30,22,4,106,-6,48.04,1023,4,SW,19,0,0
35041,2013,12,31,0,4,93,-6,55.36,1023,2,SW,23,0,0
35042,2013,12,31,1,4,104,-6,55.36,1022,2,SW,25,0,0
35043,2013,12,31,2,4,118,-7,59.21,1023,0,SW,27,0,0
35044,2013,12,31,3,4,104,-6,63.94,1022,0,SW,30,0,0
35045,2013,12,31,4,4,113,-7,59.21,1022,0,SW,31,0,0
35046,2013,12,31,5,4,102,-7,59.21,1021,0,SW,33,0,0
35047,2013,12,31,6,4,123,-6,68.78,1021,-1,SW,35,0,0
35048,2013,12,31,7,4,121,-7,55.08,1021,1,SW,38,0,0
35049,2013,12,31,8,4,147,-6,51.56,1022,3,SW,40,0,0
35050,2013,12,31,9,4,109,-7,38.7,1022,6,SW,45,0,0
35051,2013,12,31,10,4,120,-7,31.53,1022,9,SW,49,0,0
35052,2013,12,31,11,4,89,-9,23.61,1021,11,NW,5,0,0
35053,2013,12,31,12,4,96,-9,20.7,1020,13,SW,5,0,0
35054,2013,12,31,13,4,66,-12,15.28,1019,14,NW,6,0,0
35056,2013,12,31,15,4,91,-13,14.09,1018,14,NW,6,0,0
35057,2013,12,31,16,4,50,-11,17.66,1018,13,SW,5,0,0
35058,2013,12,31,17,4,68,-9,23.61,1018,11,SW,8,0,0
35059,2013,12,31,18,4,84,-9,25.24,1019,10,SW,11,0,0
35060,2013,12,31,19,4,66,-9,25.24,1019,10,SW,14,0,0
35061,2013,12,31,20,4,102,-8,33.43,1020,7,SW,16,0,0
35062,2013,12,31,21,4,111,-7,31.53,1020,9,SW,19,0,0
35063,2013,12,31,22,4,147,-6,48.04,1020,4,SW,21,0,0
35064,2013,12,31,23,4,123,-5,55.63,1020,3,SW,23,0,0
35065,2014,1,1,0,4,155,-4,64.42,1020,2,SW,26,0,0
35066,2014,1,1,1,4,140,-5,51.84,1020,4,SW,29,0,0
35067,2014,1,1,2,4,174,-5,55.63,1020,3,SW,31,0,0
35069,2014,1,1,4,4,146,-4,60,1020,3,SW,34,0,0
35070,2014,1,1,5,4,127,-4,60,1020,3,SW,35,0,0
35071,2014,1,1,6,4,156,-5,59.74,1020,2,SW,38,0,0
35072,2014,1,1,7,4,132,-3,69.43,1021,2,SW,39,0,0
35073,2014,1,1,8,4,161,-4,55.91,1021,4,SW,41,0,0
35074,2014,1,1,9,4,139,-4,45.4,1022,7,SW,44,0,0
35075,2014,1,1,10,4,153,-5,34.36,1022,10,SW,48,0,0
35076,2014,1,1,11,4,109,-5,28.18,1021,13,NW,4,0,0
35077,2014,1,1,12,4,118,-7,22.66,1020,14,SW,5,0,0
35078,2014,1,1,13,4,77,-9,17.05,1019,16,NW,5,0,0
35079,2014,1,1,14,4,96,-8,18.44,1018,16,SW,5,0,0
35081,2014,1,1,16,4,89,-9,18.18,1018,15,NW,9,0,0
35082,2014,1,1,17,4,81,-8,22.38,1019,13,SW,2,0,0
35083,2014,1,1,18,4,115,-8,23.89,1019,12,SW,3,0,0
35084,2014,1,1,19,4,107,-7,29.48,1019,10,cv,0,0,0
35085,2014,1,1,20,4,150,-6,31.84,1020,10,SW,2,0,0
35086,2014,1,1,21,4,130,-5,36.74,1020,9,SE,1,0,0
35087,2014,1,1,22,4,158,-5,39.32,1020,8,cv,1,0,0
35088,2014,1,1,23,4,158,-5,42.1,1020,7,cv,1,0,0
35089,2014,1,2,0,4,143,-4,52.13,1020,5,SW,2,0,0
35090,2014,1,2,1,4,167,-3,56.18,1020,5,cv,0,0,0
35091,2014,1,2,2,4,167,-4,60,1020,3,cv,0,0,0
35092,2014,1,2,3,4,107,-3,64.66,1020,3,cv,0,0,0
35093,2014,1,2,4,4,114,-2,74.78,1020,2,cv,0,0,0
35094,2014,1,2,5,4,95,-3,69.43,1020,2,cv,0,0,0
35095,2014,1,2,6,4,108,-3,69.43,1020,2,cv,0,0,0
35096,2014,1,2,7,4,77,-3,69.43,1020,2,cv,0,0,0
35097,2014,1,2,8,4,87,0,65.36,1020,6,NE,1,0,0
35098,2014,1,2,9,4,73,0,46.58,1020,11,SE,3,0,0
35099,2014,1,2,10,4,92,-3,32.75,1020,13,SE,7,0,0
35100,2014,1,2,11,4,93,-3,28.77,1019,15,SE,11,0,0
35101,2014,1,2,12,4,102,-5,23.22,1018,16,SE,15,0,0
35102,2014,1,2,13,4,56,-9,16,1017,17,SE,19,0,0
35103,2014,1,2,14,4,48,-7,17.55,1016,18,SE,24,0,0
35104,2014,1,2,15,4,70,-5,21.79,1016,17,SE,30,0,0
35105,2014,1,2,16,4,62,-1,31.28,1016,16,SE,35,0,0
35106,2014,1,2,17,4,68,1,38.56,1016,15,SE,40,0,0
35107,2014,1,2,18,4,77,3,50.65,1017,13,SE,45,0,0
35108,2014,1,2,19,4,72,4,58.03,1017,12,SE,49,0,0
35109,2014,1,2,20,4,72,5,62.24,1017,12,SE,53,0,0
35110,2014,1,2,21,4,71,5,66.49,1017,11,SE,57,0,0
35111,2014,1,2,22,4,77,5,71.07,1017,10,SE,60,0,0
35112,2014,1,2,23,4,70,6,71.27,1017,11,SE,64,0,0
35113,2014,1,3,0,4,73,6,71.27,1016,11,SE,68,0,0
35114,2014,1,3,1,4,69,6,71.27,1016,11,cv,1,0,0
35115,2014,1,3,2,4,69,6,76.18,1016,10,SE,1,0,0
35116,2014,1,3,3,4,78,6,81.48,1015,9,cv,0,0,0
35117,2014,1,3,4,4,89,6,81.48,1015,9,cv,0,0,0
35118,2014,1,3,5,4,105,6,81.48,1015,9,cv,0,0,0
35119,2014,1,3,6,4,119,6,81.48,1015,9,NW,1,0,0
35120,2014,1,3,7,4,113,6,81.48,1015,9,NW,2,0,0
35121,2014,1,3,8,4,135,6,76.18,1016,10,NW,3,0,0
35122,2014,1,3,9,4,156,6,71.27,1017,11,NW,7,0,0
35123,2014,1,3,10,4,199,5,62.24,1017,12,NW,12,0,0
35124,2014,1,3,11,4,199,4,54.35,1017,13,NW,17,0,0
35125,2014,1,3,12,4,212,2,41.43,1016,15,NW,23,0,0
35126,2014,1,3,13,4,164,-3,26.98,1015,16,NW,28,0,0
35127,2014,1,3,14,4,127,-5,21.79,1015,17,NW,34,0,0
35128,2014,1,3,15,4,103,-8,18.44,1015,16,NW,39,0,0
35129,2014,1,3,16,4,122,-8,19.66,1016,15,NW,44,0,0
35130,2014,1,3,17,4,137,-7,22.66,1017,14,NW,48,0,0
35131,2014,1,3,18,4,175,-6,27.88,1017,12,NW,51,0,0
35132,2014,1,3,19,4,184,-5,30.09,1018,12,NW,54,0,0
35134,2014,1,3,21,4,243,-3,37.36,1019,11,NW,59,0,0
35135,2014,1,3,22,4,279,-1,49.51,1019,9,cv,1,0,0
35137,2014,1,4,0,4,244,1,61.26,1020,8,NW,7,0,0
35138,2014,1,4,1,4,256,1,61.26,1020,8,NE,2,0,0
35139,2014,1,4,2,4,285,0,61.01,1020,7,NE,4,0,0
35140,2014,1,4,3,4,281,-1,56.72,1020,7,NW,5,0,0
35141,2014,1,4,4,4,230,-1,60.76,1020,6,NW,8,0,0
35142,2014,1,4,5,4,212,2,80.92,1021,5,NW,12,0,0
35143,2014,1,4,6,4,165,4,86.99,1021,6,NW,16,0,0
35144,2014,1,4,7,4,98,5,93.29,1021,6,NW,19,0,0
35145,2014,1,4,8,4,81,5,93.29,1022,6,NE,2,0,0
35146,2014,1,4,9,4,97,5,87.09,1023,7,NW,4,0,0
35148,2014,1,4,11,4,89,4,70.88,1023,9,NE,4,0,0
35149,2014,1,4,12,4,63,3,66.05,1022,9,NW,4,0,0
35150,2014,1,4,13,4,76,3,61.76,1021,10,NE,5,0,0
35152,2014,1,4,15,4,74,0,49.8,1022,10,NE,14,0,0
35153,2014,1,4,16,4,56,1,57.25,1022,9,NE,19,0,0
35154,2014,1,4,17,4,62,0,61.01,1022,7,NE,23,0,0
35155,2014,1,4,18,4,46,1,65.59,1023,7,NE,27,0,0
35156,2014,1,4,19,4,44,1,65.59,1023,7,NE,32,0,0
35157,2014,1,4,20,4,17,0,65.36,1023,6,NE,36,0,0
35158,2014,1,4,21,4,29,0,70.06,1023,5,NE,39,0,0
35159,2014,1,4,22,4,9,-1,65.13,1024,5,NE,40,0,0
35160,2014,1,4,23,4,24,-1,65.13,1024,5,NE,42,0,0
35161,2014,1,5,0,4,11,0,70.06,1024,5,NE,45,0,0
35162,2014,1,5,1,4,28,-2,74.78,1024,2,NE,47,0,0
35163,2014,1,5,2,4,11,-1,74.96,1024,3,NE,48,0,0
35164,2014,1,5,3,4,30,-1,80.49,1024,2,cv,0,0,0
35165,2014,1,5,4,4,15,-2,80.34,1024,1,SW,2,0,0
35166,2014,1,5,5,4,31,-2,80.34,1024,1,SW,4,0,0
35167,2014,1,5,6,4,25,-1,86.47,1024,1,cv,0,0,0
35168,2014,1,5,7,4,48,-1,86.47,1024,1,SW,2,0,0
35169,2014,1,5,8,4,37,1,86.68,1025,3,cv,1,0,0
35170,2014,1,5,9,4,51,1,75.32,1025,5,cv,2,0,0
35171,2014,1,5,10,4,46,1,61.26,1025,8,SW,2,0,0
35172,2014,1,5,11,4,77,1,57.25,1024,9,SW,3,0,0
35173,2014,1,5,12,4,98,1,57.25,1024,9,NW,1,0,0
35174,2014,1,5,13,4,134,1,53.53,1023,10,cv,1,0,0
35175,2014,1,5,14,4,136,0,46.58,1022,11,NE,1,0,0
35176,2014,1,5,15,4,151,0,46.58,1022,11,NE,2,0,0
35177,2014,1,5,16,4,102,0,46.58,1023,11,SE,3,0,0
35178,2014,1,5,17,4,95,0,53.26,1023,9,SE,7,0,0
35179,2014,1,5,18,4,49,0,56.99,1024,8,SE,11,0,0
35180,2014,1,5,19,4,51,-5,42.1,1024,7,SE,15,0,0
35181,2014,1,5,20,4,17,-4,48.63,1025,6,SE,18,0,0
35182,2014,1,5,21,4,26,-1,60.76,1025,6,SE,22,0,0
35183,2014,1,5,22,4,12,0,70.06,1025,5,SE,25,0,0
35185,2014,1,6,0,4,15,0,75.14,1025,4,SE,28,0,0
35186,2014,1,6,1,4,23,0,75.14,1025,4,cv,0,0,0
35187,2014,1,6,2,4,4,1,75.32,1025,5,NE,2,0,0
35188,2014,1,6,3,4,19,0,75.14,1025,4,NE,3,0,0
35189,2014,1,6,4,4,6,0,80.63,1025,3,NE,5,0,0
35190,2014,1,6,5,4,18,1,75.32,1025,5,NE,7,0,0
35191,2014,1,6,6,4,3,1,75.32,1025,5,NE,10,0,0
35192,2014,1,6,7,4,16,1,70.27,1025,6,NE,12,0,0
35193,2014,1,6,8,4,4,2,70.47,1026,7,SE,4,0,0
35194,2014,1,6,9,4,21,2,61.51,1026,9,SE,8,0,0
35195,2014,1,6,10,4,15,2,53.81,1026,11,SE,13,0,0
35196,2014,1,6,11,4,26,2,50.36,1025,12,SE,19,0,0
35197,2014,1,6,12,4,13,0,40.84,1024,13,SE,25,0,0
35198,2014,1,6,13,4,24,0,40.84,1024,13,SE,31,0,0
35200,2014,1,6,15,4,20,1,43.9,1022,13,SE,44,0,0
35201,2014,1,6,16,4,22,1,46.88,1022,12,SE,49,0,0
35202,2014,1,6,17,4,41,2,53.81,1023,11,SE,54,0,0
35203,2014,1,6,18,4,35,3,57.77,1023,11,SE,59,0,0
35204,2014,1,6,19,4,37,3,61.76,1023,10,SE,63,0,0
35205,2014,1,6,20,4,31,3,61.76,1023,10,SE,67,0,0
35206,2014,1,6,21,4,37,4,66.27,1023,10,SE,72,0,0
35207,2014,1,6,22,4,37,4,70.88,1022,9,SE,76,0,0
35208,2014,1,6,23,4,39,4,70.88,1022,9,SE,81,0,0
35209,2014,1,7,0,4,37,4,70.88,1022,9,SE,85,0,0
35210,2014,1,7,1,4,38,4,70.88,1021,9,SE,90,0,0
35211,2014,1,7,2,4,38,3,61.76,1021,10,SE,95,0,0
35212,2014,1,7,3,4,35,3,61.76,1020,10,SE,101,0,0
35213,2014,1,7,4,4,32,4,66.27,1020,10,SE,106,0,0
35214,2014,1,7,5,4,35,4,66.27,1020,10,SE,110,0,0
35215,2014,1,7,6,4,34,5,71.07,1020,10,SE,114,0.5,0.5
35216,2014,1,7,7,4,35,6,81.48,1021,9,SE,117,0.6,1.1
35217,2014,1,7,8,4,39,7,87.28,1021,9,SE,121,0.7,1.8
35218,2014,1,7,9,4,34,8,87.38,1021,10,NE,4,0.1,1.9
35219,2014,1,7,10,4,36,8,81.75,1020,11,SE,5,0,0
35220,2014,1,7,11,4,36,8,81.75,1019,11,SE,9,0,0
35221,2014,1,7,12,4,38,9,87.47,1018,11,SE,12,0,0
35222,2014,1,7,13,4,40,9,81.88,1017,12,SE,16,0,0
35223,2014,1,7,14,4,45,9,81.88,1017,12,SE,20,0.1,0.1
35224,2014,1,7,15,4,43,9,81.88,1017,12,SE,23,0.4,0.5
35225,2014,1,7,16,4,38,9,87.47,1017,11,SE,25,0.1,0.6
35226,2014,1,7,17,4,38,9,87.47,1017,11,SE,26,1,1.6
35227,2014,1,7,18,4,45,9,87.47,1017,11,SW,1,1.3,2.9
35228,2014,1,7,19,4,54,9,87.47,1018,11,cv,1,1.1,4
35229,2014,1,7,20,4,59,9,93.5,1018,10,NW,1,0.5,4.5
35230,2014,1,7,21,4,62,9,87.47,1018,11,NW,3,0.2,4.7
35231,2014,1,7,22,4,77,9,93.5,1018,10,NW,6,1.3,6
35233,2014,1,8,0,4,80,8,87.38,1017,10,NW,14,0.4,7
35234,2014,1,8,1,4,75,8,87.38,1017,10,NW,18,0.5,7.5
35235,2014,1,8,2,4,97,8,87.38,1017,10,NW,22,0.2,7.7
35236,2014,1,8,3,4,103,8,93.45,1017,9,NW,27,0.5,8.2
35237,2014,1,8,4,4,68,8,93.45,1018,9,NW,33,0.3,8.5
35238,2014,1,8,5,4,29,8,93.45,1018,9,NW,39,0.3,8.8
35239,2014,1,8,6,4,24,7,87.28,1019,9,NW,45,0.4,9.2
35240,2014,1,8,7,4,18,6,87.19,1020,8,NE,8,0.3,9.5
35241,2014,1,8,8,4,21,6,87.19,1021,8,NE,16,0.2,9.7
35242,2014,1,8,9,4,21,5,81.34,1023,8,NE,23,0.1,9.8
35243,2014,1,8,10,4,25,5,87.09,1024,7,NE,30,0.3,10.1
35244,2014,1,8,11,4,24,5,87.09,1024,7,NE,36,0.3,10.4
35245,2014,1,8,12,4,30,5,87.09,1023,7,NW,6,0,0
35246,2014,1,8,13,4,31,5,81.34,1023,8,NW,12,0,0
35247,2014,1,8,14,4,45,5,87.09,1023,7,NW,17,0.1,0.1
35248,2014,1,8,15,4,34,5,87.09,1024,7,NW,24,0.6,0.7
35249,2014,1,8,16,4,34,4,86.99,1025,6,NE,8,0.4,1.1
35250,2014,1,8,17,4,22,3,81.06,1026,6,NE,15,0,0
35251,2014,1,8,18,4,32,2,80.92,1027,5,NE,23,0,0
35252,2014,1,8,19,4,30,1,75.32,1028,5,NE,30,0,0
35253,2014,1,8,20,4,32,1,75.32,1028,5,NE,37,0,0
35254,2014,1,8,21,4,17,0,75.14,1029,4,NE,44,0,0
35255,2014,1,8,22,4,14,-1,74.96,1029,3,NE,48,0,0
35256,2014,1,8,23,4,6,-1,74.96,1030,3,NE,52,0,0
35257,2014,1,9,0,4,14,-1,74.96,1030,3,NE,56,0,0
35258,2014,1,9,1,4,9,-2,69.64,1030,3,NE,61,0,0
35259,2014,1,9,2,4,25,-2,74.78,1031,2,NE,67,0,0
35260,2014,1,9,3,4,20,-3,69.43,1031,2,NE,71,0,0
35261,2014,1,9,4,4,23,-2,74.78,1031,2,NE,75,0,0
35262,2014,1,9,5,4,16,-3,74.59,1032,1,NE,78,0,0
35263,2014,1,9,6,4,24,-4,69.21,1032,1,NW,4,0,0
35264,2014,1,9,7,4,16,-4,69.21,1033,1,NW,7,0,0
35265,2014,1,9,8,4,31,-3,69.43,1033,2,NE,4,0,0
35266,2014,1,9,9,4,22,-4,60,1034,3,NE,10,0,0
35267,2014,1,9,10,4,26,-5,51.84,1034,4,NE,16,0,0
35268,2014,1,9,11,4,20,-6,44.8,1033,5,NE,21,0,0
35269,2014,1,9,12,4,32,-6,44.8,1033,5,NE,27,0,0
35270,2014,1,9,13,4,27,-6,44.8,1032,5,NE,33,0,0
35271,2014,1,9,14,4,40,-7,41.48,1031,5,NE,39,0,0
35272,2014,1,9,15,4,30,-8,38.39,1031,5,NE,45,0,0
35273,2014,1,9,16,4,35,-7,44.49,1031,4,NE,50,0,0
35274,2014,1,9,17,4,25,-7,47.74,1032,3,NE,55,0,0
35275,2014,1,9,18,4,37,-7,47.74,1032,3,NE,59,0,0
35276,2014,1,9,19,4,27,-7,47.74,1033,3,NE,62,0,0
35277,2014,1,9,20,4,31,-6,51.56,1034,3,NE,65,0,0
35278,2014,1,9,21,4,20,-6,51.56,1034,3,NE,68,0,0
35279,2014,1,9,22,4,27,-7,47.74,1033,3,NE,71,0,0
35281,2014,1,10,0,4,23,-7,51.27,1033,2,NE,1,0,0
35282,2014,1,10,1,4,15,-7,51.27,1033,2,NE,3,0,0
35283,2014,1,10,2,4,21,-7,55.08,1034,1,NE,4,0,0
