No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
46876,2015,5,8,3,1,13,72.6,1012,18,SE,58,0,0
46877,2015,5,8,4,1,13,72.6,1012,18,SE,62,0,0
46878,2015,5,8,5,1,13,72.6,1011,18,SE,65,0,0
46879,2015,5,8,6,1,13,72.6,1011,18,SE,69,0,0
46880,2015,5,8,7,1,13,64.09,1010,20,SE,74,0,0
46881,2015,5,8,8,1,13,60.27,1009,21,SE,80,0,0
46882,2015,5,8,9,1,13,50.24,1009,24,SE,88,0,0
46883,2015,5,8,10,1,13,47.33,1009,25,SE,94,0,0
46884,2015,5,8,11,1,13,44.61,1008,26,SE,102,0,0
46885,2015,5,8,12,1,12,47.05,1007,24,SE,110,0,0
46886,2015,5,8,13,1,12,49.97,1006,23,SE,117,0,0
46887,2015,5,8,14,1,13,53.36,1006,23,SE,125,0,0
46888,2015,5,8,15,1,12,53.1,1006,22,SE,131,0,0
46889,2015,5,8,16,1,13,56.69,1006,22,SE,136,0.2,0.2
46890,2015,5,8,17,1,14,72.78,1007,19,SE,142,5.8,6
46891,2015,5,8,18,1,15,82.65,1006,18,SE,148,1.2,7.2
46892,2015,5,8,19,1,16,88.11,1006,18,SE,153,1,8.2
46893,2015,5,8,20,1,15,88.02,1007,17,SE,157,0.6,8.8
46894,2015,5,8,21,1,16,93.84,1008,17,NE,3,0.2,9
46895,2015,5,8,22,1,16,93.84,1008,17,NE,7,0,0
46896,2015,5,8,23,1,16,88.11,1008,18,NE,9,0,0
46897,2015,5,9,0,1,16,88.11,1008,18,NE,11,0,0
46898,2015,5,9,1,1,16,88.11,1008,18,NE,13,0,0
46899,2015,5,9,2,1,16,88.11,1008,18,NE,15,0,0
46900,2015,5,9,3,1,16,88.11,1008,18,NE,18,0,0
46901,2015,5,9,4,1,16,88.11,1008,18,NE,20,0,0
46902,2015,5,9,5,1,17,93.89,1009,18,NE,23,0,0
46903,2015,5,9,6,1,17,93.89,1010,18,NE,27,0,0
46904,2015,5,9,7,1,16,88.11,1011,18,NE,30,0,0
46905,2015,5,9,8,1,16,88.11,1011,18,NE,34,0,0
46906,2015,5,9,9,1,16,88.11,1012,18,NE,38,0,0
46907,2015,5,9,10,1,16,88.11,1013,18,NE,42,0,0
46908,2015,5,9,11,1,16,82.77,1013,19,NE,45,0,0
46909,2015,5,9,12,1,16,73.14,1012,21,NE,48,0,0
46910,2015,5,9,13,1,15,64.54,1013,22,NE,51,0,0
46911,2015,5,9,14,1,15,68.61,1012,21,NE,55,0.1,0.1
46912,2015,5,9,15,1,15,64.54,1012,22,NE,60,0,0
46913,2015,5,9,16,1,15,68.61,1012,21,NE,64,0,0
46914,2015,5,9,17,1,15,68.61,1012,21,SE,4,0,0
46915,2015,5,9,18,1,14,68.4,1013,20,NE,5,0,0
46916,2015,5,9,19,1,14,72.78,1013,19,NE,10,0,0
46917,2015,5,9,20,1,14,77.48,1014,18,NE,14,0,0
46918,2015,5,9,21,1,14,77.48,1015,18,SE,3,0,0
46919,2015,5,9,22,1,14,82.52,1015,17,SE,7,0,0
46920,2015,5,9,23,1,14,82.52,1015,17,NE,4,0,0
46921,2015,5,10,0,1,14,82.52,1015,17,NE,8,0,0
46922,2015,5,10,1,1,14,87.93,1015,16,SE,4,0,0
46923,2015,5,10,2,1,14,87.93,1014,16,SE,6,0,0
46924,2015,5,10,3,1,14,87.93,1014,16,SE,9,0,0
46925,2015,5,10,4,1,13,82.4,1014,16,SE,12,0,0
46926,2015,5,10,5,1,13,82.4,1014,16,SE,15,0,0
46927,2015,5,10,6,1,14,87.93,1014,16,SE,19,0,0
46928,2015,5,10,7,1,14,82.52,1015,17,SE,24,0,0
46929,2015,5,10,8,1,13,68.2,1015,19,SE,29,0,0
46930,2015,5,10,9,1,13,64.09,1016,20,SE,34,0,0
46931,2015,5,10,10,1,12,53.1,1016,22,NE,6,0,0
46932,2015,5,10,11,1,12,49.97,1016,23,SE,6,0,0
46933,2015,5,10,12,1,13,50.24,1015,24,SE,12,0,0
46934,2015,5,10,13,1,12,49.97,1015,23,SE,19,0,0
46935,2015,5,10,14,1,13,50.24,1014,24,SE,25,0,0
46936,2015,5,10,15,1,13,53.36,1014,23,SE,31,0,0
46937,2015,5,10,16,1,13,56.69,1014,22,SE,37,0,0
46938,2015,5,10,17,1,14,64.32,1013,21,SE,43,0,0
46939,2015,5,10,18,1,15,72.96,1013,20,SE,49,0,0
46940,2015,5,10,19,1,15,77.64,1014,19,SE,55,0,0
46941,2015,5,10,20,1,15,77.64,1014,19,SE,62,0,0
46942,2015,5,10,21,1,15,77.64,1013,19,SE,68,0,0
46943,2015,5,10,22,1,16,82.77,1014,19,SE,72,0,0
46944,2015,5,10,23,1,16,82.77,1014,19,SE,79,0,0
46945,2015,5,11,0,1,16,82.77,1012,19,SE,86,0,0
46946,2015,5,11,1,1,16,82.77,1012,19,SE,92,0,0
46947,2015,5,11,2,1,17,88.2,1011,19,SE,98,0,0
46948,2015,5,11,3,1,17,93.89,1011,18,SE,103,0,0
46949,2015,5,11,4,1,17,93.89,1010,18,SE,108,0.4,0.4
46950,2015,5,11,5,1,17,93.89,1010,18,SE,113,0,0
46951,2015,5,11,6,1,18,93.94,1009,19,SE,119,0,0
46952,2015,5,11,7,1,18,93.94,1009,19,SE,124,0.1,0.1
46953,2015,5,11,8,1,18,93.94,1008,19,SE,130,0.5,0.6
46954,2015,5,11,9,1,19,93.98,1008,20,SE,135,3.9,4.5
46955,2015,5,11,10,1,19,93.98,1008,20,SW,4,1,5.5
46956,2015,5,11,11,1,20,94.03,1007,21,SW,9,0.2,5.7
46957,2015,5,11,12,1,20,94.03,1007,21,SW,14,0.6,6.3
46958,2015,5,11,13,1,21,88.54,1005,23,SW,19,0,0
46959,2015,5,11,14,1,18,88.28,1006,20,NW,12,0.7,0.7
46961,2015,5,11,16,1,15,88.02,1007,17,NW,27,0.4,1.3
46962,2015,5,11,17,1,15,88.02,1008,17,NW,33,1.2,2.5
46963,2015,5,11,18,1,15,93.8,1009,16,NW,41,0.4,2.9
46964,2015,5,11,19,1,14,93.75,1009,15,NW,47,0.1,3
46965,2015,5,11,20,1,13,87.84,1010,15,NW,54,0.3,3.3
46966,2015,5,11,21,1,12,82.27,1011,15,NW,61,0,0
46967,2015,5,11,22,1,12,82.27,1012,15,NW,67,0,0
46968,2015,5,11,23,1,12,82.27,1013,15,NW,73,0,0
46969,2015,5,12,0,1,12,82.27,1013,15,NW,78,0,0
46970,2015,5,12,1,1,12,87.75,1012,14,NW,83,0,0
46971,2015,5,12,2,1,12,93.65,1011,13,SW,3,0,0
46972,2015,5,12,3,1,12,93.65,1010,13,SW,7,0,0
46973,2015,5,12,4,1,11,87.66,1010,13,SW,11,0,0
46974,2015,5,12,5,1,11,87.66,1011,13,SW,13,0,0
46975,2015,5,12,6,1,11,87.66,1011,13,SW,16,0,0
46976,2015,5,12,7,1,11,72.23,1011,16,SW,20,0,0
46977,2015,5,12,8,1,10,59.54,1011,18,SW,26,0,0
46978,2015,5,12,9,1,10,52.56,1010,20,SW,33,0,0
46979,2015,5,12,10,1,11,49.7,1011,22,NW,7,0,0
46980,2015,5,12,11,1,10,43.76,1010,23,NW,15,0,0
46981,2015,5,12,12,1,9,38.53,1010,24,SW,8,0,0
46982,2015,5,12,13,1,8,31.97,1010,26,NW,10,0,0
46983,2015,5,12,14,1,9,34.21,1009,26,NW,18,0,0
46984,2015,5,12,15,1,7,29.86,1008,26,NW,27,0,0
46985,2015,5,12,16,1,5,26,1008,26,SW,8,0,0
46986,2015,5,12,17,1,5,26,1008,26,NW,8,0,0
46987,2015,5,12,18,1,6,29.57,1008,25,SW,5,0,0
46988,2015,5,12,19,1,5,31.1,1009,23,NW,4,0,0
46989,2015,5,12,20,1,7,40.34,1010,21,SW,2,0,0
46990,2015,5,12,21,1,8,45.93,1010,20,SW,4,0,0
46991,2015,5,12,22,1,9,52.3,1011,19,SW,6,0,0
46992,2015,5,12,23,1,9,52.3,1011,19,SW,7,0,0
46993,2015,5,13,0,1,9,59.29,1010,17,SW,9,0,0
46994,2015,5,13,1,1,9,59.29,1010,17,SW,12,0,0
46995,2015,5,13,2,1,10,67.57,1010,16,SW,15,0,0
46996,2015,5,13,3,1,10,67.57,1010,16,SW,18,0,0
46997,2015,5,13,4,1,10,72.04,1010,15,SW,21,0,0
46998,2015,5,13,5,1,11,77.01,1009,15,SW,23,0,0
46999,2015,5,13,6,1,13,77.32,1010,17,SW,26,0,0
47000,2015,5,13,7,1,13,64.09,1011,20,SW,29,0,0
47001,2015,5,13,8,1,11,44.04,1010,24,SW,33,0,0
47002,2015,5,13,9,1,11,41.49,1010,25,SW,38,0,0
47003,2015,5,13,10,1,10,34.49,1009,27,SW,44,0,0
47004,2015,5,13,11,1,9,30.42,1009,28,SW,50,0,0
47005,2015,5,13,12,1,9,28.71,1008,29,SW,56,0,0
47006,2015,5,13,13,1,11,34.78,1007,28,SE,7,0,0
47007,2015,5,13,14,1,9,28.71,1006,29,SW,8,0,0
47008,2015,5,13,15,1,11,32.82,1006,29,SW,16,0,0
47009,2015,5,13,16,1,12,37.16,1005,28,SE,7,0,0
47010,2015,5,13,17,1,14,42.34,1005,28,SW,7,0,0
47011,2015,5,13,18,1,15,50.78,1005,26,SE,5,0,0
47012,2015,5,13,19,1,16,57.44,1005,25,SE,10,0,0
47013,2015,5,13,20,1,17,64.98,1005,24,SE,15,0,0
47014,2015,5,13,21,1,16,60.98,1006,24,SW,5,0,0
47015,2015,5,13,22,1,16,60.98,1006,24,SW,12,0,0
47016,2015,5,13,23,1,17,64.98,1007,24,SW,16,0,0
47017,2015,5,14,0,1,17,64.98,1007,24,SW,20,0,0
47018,2015,5,14,1,1,17,69.01,1006,23,SW,23,0,0
47019,2015,5,14,2,1,17,69.01,1005,23,SW,26,0,0
47020,2015,5,14,3,1,17,69.01,1005,23,SW,28,0,0
47021,2015,5,14,4,1,17,69.01,1006,23,SW,31,0,0
47022,2015,5,14,5,1,17,69.01,1006,23,SW,34,0,0
47023,2015,5,14,6,1,18,78.09,1007,22,SW,38,0.1,0.1
47024,2015,5,14,7,1,18,73.5,1008,23,SW,42,0,0
47025,2015,5,14,8,1,19,73.67,1008,24,SW,46,0,0
47026,2015,5,14,9,1,19,73.67,1009,24,SW,53,0,0
47027,2015,5,14,10,1,20,78.39,1009,24,SW,57,0,0
47028,2015,5,14,11,1,20,69.6,1009,26,SW,63,0,0
47029,2015,5,14,12,1,21,65.83,1009,28,SW,67,0,0
47030,2015,5,14,13,1,21,69.79,1008,27,SW,74,0,0
47031,2015,5,14,14,1,21,69.79,1008,27,SW,81,0,0
47032,2015,5,14,15,1,21,69.79,1008,27,SW,87,0,0
47033,2015,5,14,16,1,20,69.6,1008,26,SW,93,0,0
47034,2015,5,14,17,1,21,74.02,1008,26,SW,97,0,0
47035,2015,5,14,18,1,20,73.84,1008,25,SW,101,0,0
47036,2015,5,14,19,1,20,78.39,1008,24,SW,106,0,0
47037,2015,5,14,20,1,20,78.39,1009,24,SW,111,0,0
47038,2015,5,14,21,1,20,83.25,1009,23,SW,115,0,0
47039,2015,5,14,22,1,20,83.25,1009,23,SW,118,0,0
47040,2015,5,14,23,1,20,83.25,1009,23,SW,121,0,0
47041,2015,5,15,0,1,20,83.25,1009,23,SW,124,0,0
47042,2015,5,15,1,1,20,83.25,1008,23,SW,127,0,0
47043,2015,5,15,2,1,20,88.45,1007,22,SW,129,0,0
47044,2015,5,15,3,1,20,88.45,1007,22,SW,131,0,0
47045,2015,5,15,4,1,20,88.45,1008,22,SW,134,0,0
47046,2015,5,15,5,1,20,88.45,1008,22,SW,137,0,0
47047,2015,5,15,6,1,20,83.25,1008,23,SW,140,0,0
47048,2015,5,15,7,1,20,78.39,1008,24,SW,142,0,0
47049,2015,5,15,8,1,20,73.84,1007,25,SW,144,0,0
47050,2015,5,15,9,1,20,73.84,1008,25,SW,147,0,0
47051,2015,5,15,10,1,21,83.37,1008,24,NW,3,1.1,1.1
47052,2015,5,15,11,1,21,88.54,1007,23,NW,4,3.6,4.7
47053,2015,5,15,12,1,21,88.54,1006,23,NW,5,10.1,14.8
47054,2015,5,15,13,1,21,94.07,1007,22,NW,9,3.3,18.1
47055,2015,5,15,14,1,22,94.12,1005,23,NE,2,7.2,25.3
47056,2015,5,15,15,1,22,94.12,1005,23,cv,1,0.2,25.5
47057,2015,5,15,16,1,22,94.12,1005,23,SW,2,0.8,26.3
47058,2015,5,15,17,1,22,94.12,1004,23,NE,2,0.5,26.8
47059,2015,5,15,18,1,22,94.12,1006,23,NW,3,0.3,27.1
47060,2015,5,15,19,1,19,93.98,1007,20,NE,4,0,0
47061,2015,5,15,20,1,19,93.98,1008,20,NE,7,0.6,0.6
47062,2015,5,15,21,1,19,100,1009,19,NE,12,0.1,0.7
47063,2015,5,15,22,1,19,100,1009,19,NE,19,0,0
47064,2015,5,15,23,1,17,93.89,1010,18,NE,25,0,0
47065,2015,5,16,0,1,17,93.89,1011,18,NE,30,0,0
47066,2015,5,16,1,1,17,100,1010,17,NE,35,0.2,0.2
47067,2015,5,16,2,1,17,100,1010,17,NE,41,0,0
47068,2015,5,16,3,1,16,93.84,1011,17,NE,46,0.1,0.1
47069,2015,5,16,4,1,15,88.02,1011,17,NE,50,0,0
47070,2015,5,16,5,1,15,88.02,1012,17,NE,54,0,0
47071,2015,5,16,6,1,16,93.84,1013,17,NE,58,0,0
47072,2015,5,16,7,1,16,88.11,1013,18,NE,62,0,0
47073,2015,5,16,8,1,15,77.64,1014,19,NE,66,0,0
47074,2015,5,16,9,1,11,52.83,1014,21,NE,70,0,0
47075,2015,5,16,10,1,10,46.49,1014,22,NE,73,0,0
47076,2015,5,16,11,1,7,37.95,1014,22,NE,78,0,0
47077,2015,5,16,12,1,6,33.34,1014,23,NE,84,0,0
47078,2015,5,16,13,1,8,38.24,1013,23,NE,89,0,0
47079,2015,5,16,14,1,7,33.63,1012,24,NE,92,0,0
47080,2015,5,16,15,1,7,31.68,1012,25,NE,96,0,0
47081,2015,5,16,16,1,7,33.63,1012,24,NE,99,0,0
47082,2015,5,16,17,1,7,35.71,1012,23,NE,102,0,0
47083,2015,5,16,18,1,5,31.1,1012,23,NE,105,0,0
47084,2015,5,16,19,1,4,32.75,1012,21,NE,109,0,0
47085,2015,5,16,20,1,5,37.36,1013,20,SE,4,0,0
47086,2015,5,16,21,1,4,37.06,1013,19,SE,7,0,0
47087,2015,5,16,22,1,7,45.65,1013,19,SE,9,0,0
47088,2015,5,16,23,1,8,52.02,1013,18,NE,3,0,0
47089,2015,5,17,0,1,9,55.67,1012,18,SE,2,0,0
47090,2015,5,17,1,1,9,55.67,1012,18,SE,4,0,0
47091,2015,5,17,2,1,10,63.41,1011,17,SE,7,0,0
47092,2015,5,17,3,1,9,59.29,1011,17,SE,10,0,0
47093,2015,5,17,4,1,9,59.29,1011,17,NE,2,0,0
47094,2015,5,17,5,1,11,67.78,1011,17,SE,3,0,0
47095,2015,5,17,6,1,11,63.64,1011,18,SE,6,0,0
47096,2015,5,17,7,1,12,67.99,1011,18,SE,10,0,0
47097,2015,5,17,8,1,12,60.03,1011,20,SE,14,0,0
47098,2015,5,17,9,1,10,49.42,1010,21,SE,18,0,0
47099,2015,5,17,10,1,11,46.78,1010,23,SE,22,0,0
47100,2015,5,17,11,1,6,33.34,1009,23,SE,28,0,0
47101,2015,5,17,12,1,7,33.63,1009,24,SE,33,0,0
47102,2015,5,17,13,1,3,23.97,1009,25,SE,38,0,0
47103,2015,5,17,14,1,7,31.68,1008,25,SE,43,0,0
47104,2015,5,17,15,1,6,31.39,1007,24,SE,49,0,0
47105,2015,5,17,16,1,10,41.2,1006,24,SE,56,0,0
47106,2015,5,17,17,1,12,49.97,1006,23,SE,62,0,0
47107,2015,5,17,18,1,14,60.51,1006,22,SE,67,0,0
47108,2015,5,17,19,1,13,60.27,1006,21,SE,72,0,0
47109,2015,5,17,20,1,13,60.27,1006,21,SE,76,0,0
47110,2015,5,17,21,1,14,68.4,1006,20,SE,81,0,0
47111,2015,5,17,22,1,15,72.96,1006,20,SE,85,0,0
47112,2015,5,17,23,1,17,82.89,1005,20,SE,89,0,0
47113,2015,5,18,0,1,17,82.89,1005,20,SE,93,0,0
47114,2015,5,18,1,1,17,82.89,1004,20,SE,97,0,0
47115,2015,5,18,2,1,18,88.28,1003,20,SE,100,0,0
47116,2015,5,18,3,1,18,88.28,1003,20,SE,102,0,0
47117,2015,5,18,4,1,18,88.28,1002,20,SE,104,0,0
47118,2015,5,18,5,1,18,88.28,1003,20,SE,107,0,0
47119,2015,5,18,6,1,19,93.98,1003,20,SE,109,0.1,0.1
47120,2015,5,18,7,1,19,88.37,1003,21,SE,110,0,0
47121,2015,5,18,8,1,20,88.45,1003,22,cv,1,0,0
47122,2015,5,18,9,1,20,88.45,1003,22,cv,2,0.4,0.4
47123,2015,5,18,10,1,21,94.07,1003,22,NE,3,2,2.4
47124,2015,5,18,11,1,20,94.03,1003,21,NE,8,7.8,10.2
47125,2015,5,18,12,1,20,100,1003,20,NE,11,2.2,12.4
47126,2015,5,18,13,1,20,100,1003,20,NE,13,1.2,13.6
47127,2015,5,18,14,1,20,94.03,1002,21,NE,16,0.5,14.1
47128,2015,5,18,15,1,20,94.03,1003,21,SE,2,0.3,14.4
47129,2015,5,18,16,1,20,94.03,1003,21,SW,3,0,0
47130,2015,5,18,17,1,20,94.03,1003,21,NW,1,0,0
47131,2015,5,18,18,1,20,94.03,1004,21,NW,3,0,0
47132,2015,5,18,19,1,20,94.03,1004,21,cv,1,0,0
47133,2015,5,18,20,1,20,94.03,1005,21,SW,2,0,0
47134,2015,5,18,21,1,20,94.03,1006,21,SW,4,0,0
47135,2015,5,18,22,1,20,94.03,1006,21,SW,6,0,0
47136,2015,5,18,23,1,20,94.03,1007,21,cv,1,0,0
47137,2015,5,19,0,1,20,94.03,1006,21,cv,1,0,0
47138,2015,5,19,1,1,20,100,1006,20,NE,2,0,0
47139,2015,5,19,2,1,20,94.03,1006,21,SW,2,0,0
47140,2015,5,19,3,1,20,100,1006,20,SE,2,0,0
47141,2015,5,19,4,1,20,100,1006,20,SW,2,0,0
47142,2015,5,19,5,1,20,100,1006,20,SE,3,0,0
47143,2015,5,19,6,1,20,100,1007,20,SE,6,0,0
47144,2015,5,19,7,1,20,100,1008,20,SW,3,0,0
47145,2015,5,19,8,1,20,94.03,1008,21,SE,2,0,0
47146,2015,5,19,9,1,20,94.03,1008,21,SE,4,0,0
47147,2015,5,19,10,1,21,83.37,1007,24,SE,7,0,0
47148,2015,5,19,11,1,21,74.02,1007,26,SE,9,0,0
47149,2015,5,19,12,1,21,65.83,1007,28,SW,2,0,0
47150,2015,5,19,13,1,19,58.17,1006,28,SW,5,0,0
47151,2015,5,19,14,1,19,54.9,1005,29,cv,2,0,0
47152,2015,5,19,15,1,20,61.9,1005,28,SE,3,0,0
47153,2015,5,19,16,1,19,58.17,1005,28,SE,6,0,0
47154,2015,5,19,17,1,20,65.62,1005,27,SE,11,0,0
47155,2015,5,19,18,1,19,65.41,1005,26,SE,16,0,0
47156,2015,5,19,19,1,19,73.67,1006,24,SE,21,0,0
47157,2015,5,19,20,1,19,78.24,1007,23,SE,25,0,0
47158,2015,5,19,21,1,19,83.13,1008,22,SE,28,0,0
47159,2015,5,19,22,1,18,83.01,1008,21,SE,30,0,0
47160,2015,5,19,23,1,18,88.28,1008,20,SE,33,0,0
47161,2015,5,20,0,1,18,88.28,1008,20,SE,35,0,0
47162,2015,5,20,1,1,19,93.98,1008,20,SW,2,0,0
47163,2015,5,20,2,1,19,93.98,1008,20,cv,1,0,0
47164,2015,5,20,3,1,18,93.94,1008,19,cv,1,0,0
47165,2015,5,20,4,1,18,93.94,1008,19,cv,1,0,0
47166,2015,5,20,5,1,18,93.94,1009,19,NE,4,0,0
47167,2015,5,20,6,1,18,88.28,1010,20,NE,7,0,0
47168,2015,5,20,7,1,19,88.37,1010,21,NE,9,0,0
47169,2015,5,20,8,1,18,78.09,1010,22,NE,12,0,0
47170,2015,5,20,9,1,18,73.5,1011,23,NE,14,0,0
47171,2015,5,20,10,1,14,53.62,1012,24,NE,18,0,0
47172,2015,5,20,11,1,7,28.15,1012,27,NE,27,0,0
47173,2015,5,20,12,1,9,30.42,1012,28,NE,34,0,0
47174,2015,5,20,13,1,6,24.79,1012,28,NE,41,0,0
47175,2015,5,20,14,1,5,24.52,1013,27,NE,48,0,0
47176,2015,5,20,15,1,7,28.15,1013,27,NE,56,0,0
47177,2015,5,20,16,1,9,34.21,1012,26,NE,63,0,0
47178,2015,5,20,17,1,7,31.68,1013,25,NE,71,0,0
47179,2015,5,20,18,1,7,35.71,1014,23,NE,80,0,0
47180,2015,5,20,19,1,7,40.34,1015,21,NE,87,0,0
47181,2015,5,20,20,1,5,37.36,1016,20,NE,92,0,0
47182,2015,5,20,21,1,6,40.04,1016,20,NE,96,0,0
47183,2015,5,20,22,1,6,42.61,1016,19,NE,100,0,0
47184,2015,5,20,23,1,8,55.41,1017,17,NE,102,0,0
47185,2015,5,21,0,1,8,55.41,1016,17,NE,105,0,0
47186,2015,5,21,1,1,8,55.41,1016,17,NE,108,0,0
47187,2015,5,21,2,1,8,59.04,1016,16,NE,111,0,0
47188,2015,5,21,3,1,8,59.04,1016,16,NE,115,0,0
47189,2015,5,21,4,1,8,62.95,1016,15,NE,118,0,0
47190,2015,5,21,5,1,8,62.95,1017,15,cv,0,0,0
47191,2015,5,21,6,1,10,63.41,1017,17,cv,1,0,0
47192,2015,5,21,7,1,9,49.15,1017,20,NE,2,0,0
47193,2015,5,21,8,1,7,40.34,1018,21,NE,5,0,0
47194,2015,5,21,9,1,8,40.63,1017,22,SE,5,0,0
47197,2015,5,21,12,1,9,38.53,1017,24,SE,11,0,0
47198,2015,5,21,13,1,8,36,1016,24,SE,16,0,0
47199,2015,5,21,14,1,7,33.63,1015,24,NE,6,0,0
47200,2015,5,21,15,1,7,33.63,1015,24,NE,12,0,0
47201,2015,5,21,16,1,6,31.39,1015,24,SE,5,0,0
47202,2015,5,21,17,1,7,35.71,1015,23,SE,10,0,0
47203,2015,5,21,18,1,7,37.95,1014,22,SE,15,0,0
47204,2015,5,21,19,1,8,45.93,1015,20,SE,20,0,0
47205,2015,5,21,20,1,9,52.3,1015,19,NE,4,0,0
47206,2015,5,21,21,1,10,55.93,1016,19,NE,9,0,0
47207,2015,5,21,22,1,10,59.54,1016,18,SE,6,0,0
47208,2015,5,21,23,1,11,63.64,1015,18,SE,12,0,0
47209,2015,5,22,0,1,12,72.42,1015,17,SE,17,0,0
47210,2015,5,22,1,1,12,72.42,1015,17,SE,21,0,0
47211,2015,5,22,2,1,13,77.32,1014,17,SE,24,0,0
47212,2015,5,22,3,1,13,82.4,1013,16,SE,28,0,0
47213,2015,5,22,4,1,13,82.4,1013,16,SE,31,0,0
47214,2015,5,22,5,1,13,82.4,1013,16,SE,34,0,0
47215,2015,5,22,6,1,14,82.52,1013,17,SE,37,0,0
47216,2015,5,22,7,1,14,72.78,1013,19,SE,41,0,0
47217,2015,5,22,8,1,14,68.4,1014,20,SE,45,0,0
47218,2015,5,22,9,1,14,60.51,1014,22,SE,49,0,0
47219,2015,5,22,10,1,13,50.24,1014,24,SE,53,0,0
47220,2015,5,22,11,1,13,50.24,1013,24,SE,58,0,0
47221,2015,5,22,12,1,12,44.33,1012,25,SE,63,0,0
47222,2015,5,22,13,1,11,41.49,1011,25,SE,69,0,0
47223,2015,5,22,14,1,12,41.78,1011,26,SE,74,0,0
47224,2015,5,22,15,1,12,44.33,1010,25,SE,79,0,0
47225,2015,5,22,16,1,12,47.05,1010,24,SE,84,0,0
47226,2015,5,22,17,1,14,53.62,1009,24,SE,90,0,0
47227,2015,5,22,18,1,15,64.54,1009,22,SE,96,0,0
47228,2015,5,22,19,1,15,68.61,1010,21,SE,101,0,0
47229,2015,5,22,20,1,15,72.96,1010,20,SE,106,0,0
47230,2015,5,22,21,1,15,72.96,1011,20,SE,111,0,0
47231,2015,5,22,22,1,15,72.96,1011,20,SE,115,0,0
47232,2015,5,22,23,1,15,72.96,1011,20,SE,119,0,0
47233,2015,5,23,0,1,15,72.96,1010,20,NE,5,0,0
47234,2015,5,23,1,1,16,77.79,1010,20,SE,4,0,0
47235,2015,5,23,2,1,16,77.79,1009,20,SE,8,0,0
47236,2015,5,23,3,1,17,82.89,1009,20,SE,12,0,0
47237,2015,5,23,4,1,17,82.89,1009,20,NE,4,0,0
47238,2015,5,23,5,1,17,82.89,1009,20,SE,3,0,0
47239,2015,5,23,6,1,18,88.28,1009,20,SE,6,0,0
47240,2015,5,23,7,1,18,83.01,1010,21,SE,8,0,0
47241,2015,5,23,8,1,18,83.01,1009,21,NE,3,0,0
47242,2015,5,23,9,1,18,83.01,1009,21,NE,5,0,0
47243,2015,5,23,10,1,17,73.32,1009,22,NE,7,0,0
47244,2015,5,23,11,1,18,78.09,1009,22,NE,10,0,0
47245,2015,5,23,12,1,18,78.09,1009,22,SE,3,0,0
47246,2015,5,23,13,1,18,78.09,1009,22,SE,5,0,0
47247,2015,5,23,14,1,18,78.09,1008,22,NE,2,0,0
47248,2015,5,23,15,1,18,78.09,1008,22,NE,5,0,0
47249,2015,5,23,16,1,19,83.13,1007,22,SE,4,0,0
47250,2015,5,23,17,1,19,83.13,1007,22,NE,4,0,0
47251,2015,5,23,18,1,18,78.09,1008,22,SE,3,0,0
47252,2015,5,23,19,1,18,78.09,1008,22,NE,3,0,0
47253,2015,5,23,20,1,17,73.32,1008,22,SE,2,0,0
47254,2015,5,23,21,1,17,77.94,1009,21,NE,2,0,0
47255,2015,5,23,22,1,17,77.94,1009,21,NE,4,0,0
47256,2015,5,23,23,1,18,83.01,1009,21,NE,6,0,0
47257,2015,5,24,0,1,18,83.01,1008,21,SE,3,0,0
47258,2015,5,24,1,1,18,83.01,1008,21,SE,5,0,0
47259,2015,5,24,2,1,18,83.01,1008,21,NE,2,0,0
47260,2015,5,24,3,1,18,83.01,1008,21,NE,4,0,0
47261,2015,5,24,4,1,18,88.28,1008,20,NE,6,0.7,0.7
47262,2015,5,24,5,1,18,88.28,1008,20,NE,7,0.3,1
47263,2015,5,24,6,1,19,93.98,1008,20,NE,8,0,0
47264,2015,5,24,7,1,19,88.37,1009,21,NE,10,0,0
47265,2015,5,24,8,1,19,83.13,1009,22,NE,12,0,0
47266,2015,5,24,9,1,18,73.5,1009,23,NE,15,0,0
47267,2015,5,24,10,1,18,73.5,1009,23,NE,17,0,0
47268,2015,5,24,11,1,18,73.5,1009,23,cv,1,0,0
47269,2015,5,24,12,1,18,73.5,1009,23,NE,1,0,0
47270,2015,5,24,13,1,18,69.2,1008,24,NE,5,0,0
47271,2015,5,24,14,1,18,65.19,1008,25,SE,4,0,0
47272,2015,5,24,15,1,18,65.19,1008,25,SE,8,0,0
47273,2015,5,24,16,1,17,64.98,1007,24,SE,12,0,0
47274,2015,5,24,17,1,17,64.98,1007,24,SE,15,0,0
47275,2015,5,24,18,1,16,60.98,1008,24,SE,20,0,0
47276,2015,5,24,19,1,16,64.76,1008,23,SE,24,0,0
47277,2015,5,24,20,1,16,68.81,1009,22,NE,5,0,0
47278,2015,5,24,21,1,17,77.94,1010,21,SE,3,0,0
47279,2015,5,24,22,1,17,82.89,1010,20,SE,7,0,0
47280,2015,5,24,23,1,17,82.89,1010,20,SE,11,0,0
47281,2015,5,25,0,1,17,82.89,1009,20,SE,15,0,0
47282,2015,5,25,1,1,17,88.2,1009,19,SE,17,0,0
47283,2015,5,25,2,1,17,88.2,1009,19,SE,19,0,0
47284,2015,5,25,3,1,17,88.2,1009,19,SE,21,0,0
